pkg,v_old,v_new,element,,,,,,,,,,
com.boardgamegeek,5.2.1,5.2.2,'TextView', '@+id/sync_message', '@string/play_stat_status_accuracy', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/game_stats_weight_count', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '', '@string/ratings', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/year', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.boardgamegeek.ui.widget.StatBar', '@+id/game_stats_wanting_bar', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.boardgamegeek.ui.widget.StatBar', '@+id/game_stats_weight_bar', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'ImageView', '@+id/color_3', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.boardgamegeek.ui.widget.StatBar', '@+id/game_stats_bayes_bar', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'ImageView', '@+id/icon_stats', '', '@drawable/ic_stats',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/game_stats_users_count', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '', '@string/users', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/name', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.melnykov.fab.FloatingActionButton', '', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.boardgamegeek.ui.widget.StatBar', '@+id/game_stats_median_bar', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'AutoCompleteTextView', '', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/number_readout', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.boardgamegeek.ui.widget.StatBar', '@+id/game_stats_weighting_bar', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.boardgamegeek.ui.widget.StatBar', '@+id/game_stats_rating_bar', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.boardgamegeek.ui.widget.StatBar', '@+id/game_stats_average_bar', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.mobeta.android.dslv.DragSortListView', '', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.boardgamegeek.ui.widget.StatBar', '@+id/game_stats_stddev_bar', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/game_info_year', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/sync_message', '@string/play_stat_status_played_not_synced', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'CheckBox', '@+id/slider_filter_checkbox', '@string/include_missing_values', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'ImageView', '@+id/color_2', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/app_name_and_version', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/slider_filter_text', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.boardgamegeek.ui.widget.StatBar', '@+id/game_stats_owning_bar', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/game_info_description', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'ImageView', '@+id/color_1', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'ImageView', '@+id/image', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/slider_filter_description', '@string/filter_description_player_number', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/player_name', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/game_forums_label', '@string/title_forums', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'Button', '', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'ImageView', '@+id/icon_plays', '', '@drawable/ic_action_calendar_light',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/game_info_rating', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'View', '', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/status', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'View', '@+id/game_stats_rank_rule', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/game_info_name', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/about_body', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/game_stats_label', '@string/stats', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/game_stats_rating_count', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@android:id/text2', 'That was a fun time. A REAL fun time.', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/game_ratings_label', '@string/title_ratings', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'android.support.v7.widget.SwitchCompat', '', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'EditText', '', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'ImageView', '', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '', '@string/weight', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.boardgamegeek.ui.widget.StatBar', '@+id/game_stats_trading_bar', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'TextView', '@+id/game_info_rank', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.boardgamegeek.ui.widget.StatBar', '@+id/game_stats_wishing_bar', '', '',,,,,,,
com.boardgamegeek,5.1.1,5.2,'com.boardgamegeek.ui.widget.PieChartView', '@+id/pie_chart', '', '',,,,,,,
com.boardgamegeek,5.0.2,5.1,'TextView', '', '@string/welcome_text', '',,,,,,,
com.boardgamegeek,5.0.2,5.1,'ImageView', '@+id/list_avatar', '', '@drawable/person_image_empty',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'com.boardgamegeek.ui.widget.ExpandableListView', '@+id/game_info_designers', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'ImageButton', '@+id/game_info_num_of_players_button', '', '@drawable/info_users',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '', '@string/for_', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/log_player_score_container', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'Button', '@+id/log_player_position_button', '@string/number_to_text', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'com.boardgamegeek.ui.widget.ExpandableListView', '@+id/game_info_mechanics', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/summary', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/log_play_quantity_root', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/list_location', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/private_info_label', '@string/private_info', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/nickname_label', '@string/nickname', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/buddy_username', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/log_player_position_label', '@string/starting_pos', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'View', '@+id/article_divider', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/name', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '', '@string/name', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'ImageButton', '@+id/game_info_suggested_ages_button', '', '@drawable/info_user',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'EditText', '@+id/log_player_position', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/buddy_name', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '', '@string/language', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/log_player_rating_label', '@string/rating', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/separator', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/list_status', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/buddy_full_name', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/log_player_team_color_container', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'ImageView', '@+id/buddy_avatar', '', '@drawable/person_image_empty',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/buddy_nickname', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/quantity_root', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/rating_unrated', '@string/unrated', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'ProgressBar', '@+id/game_info_progress', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/rating_denominator', '@string/rating_denominator', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/length_root', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/location_root', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/buddy_description', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/wishlist_content', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/wishlist_label', '@string/wishlist', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/has_parts_label', '@string/has_parts', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/log_player_score_label', '@string/score', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'ImageView', '@+id/toggle', '', '@drawable/expander_open',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'com.boardgamegeek.ui.widget.ExpandableListView', '@+id/game_info_categories', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'ImageButton', '@+id/game_info_languages_button', '', '@drawable/info_mouth',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'ImageView', '@+id/timer_toggle', '', '@drawable/ic_action_timer_light',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/condition_label', '@string/condition', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'AutoCompleteTextView', '@+id/log_player_username', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'com.boardgamegeek.ui.widget.ExpandableListView', '@+id/game_info_artists', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'ImageView', '@+id/game_info_thumbnail', '', '@drawable/thumbnail_image_empty',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'CheckBox', '@+id/log_player_new', '@string/new_label', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/has_parts_content', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'AutoCompleteTextView', '@+id/log_player_team_color', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/log_player_position_container', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/private_comments', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/game_info_suggested_ages', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'ListView', '@+id/left_drawer', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/log_player_rating_container', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'CheckBox', '@+id/log_play_no_win_stats', '@string/noWinStats', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'com.boardgamegeek.ui.widget.ExpandableListView', '@+id/game_info_expansions', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '', '@string/noWinStats', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/log_play_length_root', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/detail', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'AutoCompleteTextView', '@+id/log_player_name', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '', '@string/times_abbr', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'EditText', '@+id/log_player_rating', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/log_play_incomplete_root', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'Button', '@+id/log_player_score_button', '@string/number_to_text', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/game_info_rating_unrated', '@string/unrated', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'Button', '@+id/log_play_date', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/game_info_num_of_players', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/want_parts_content', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/play_no_win_stats', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '', '@string/at', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/list_name', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/want_parts_label', '@string/want_parts', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'CheckBox', '@+id/log_play_incomplete', '@string/incomplete', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/log_play_players_header', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/log_play_location_root', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/game_info_rating_count', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '', '@string/on', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'EditText', '@+id/log_player_score', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'RatingBar', '@+id/game_info_rating_stars', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/list_date', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'com.boardgamegeek.ui.widget.PlayerNumberBar', '@+id/poll_player_bar', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'Button', '@+id/button', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'ImageButton', '@+id/timer_end', '', '@drawable/ic_action_timer_light',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'com.mobeta.android.dslv.DragSortListView', '@android:id/list', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/log_play_no_win_stats_root', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '', '@string/incomplete', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'ImageView', '@+id/article_view', '', '@drawable/view_thread',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'com.boardgamegeek.ui.widget.ExpandableListView', '@+id/game_info_publishers', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'CheckBox', '@+id/log_player_win', '@string/win', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'com.boardgamegeek.ui.widget.ExpandableListView', '@+id/game_info_base_games', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/game_info_rating_denominator', '@string/rating_denominator', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'RatingBar', '@+id/rating_stars', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/log_player_team_color_label', '@string/team', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'Button', '@+id/add_player', '@string/add_player', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '', '@string/user', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/game_info_playing_time', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TableRow', '@+id/play_incomplete', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'ImageView', '@+id/edit_nickname_button', '', '@drawable/ic_action_edit_light',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'TextView', '@+id/condition_content', '', '',,,,,,,
com.boardgamegeek,4.8.4,5.0.1,'Button', '@+id/add_field', '@string/add_field', '',,,,,,,
com.boardgamegeek,4.8,4.8.1,'EditText', '@+id/nickname', '', '',,,,,,,
com.boardgamegeek,4.8,4.8.1,'TextView', '@+id/buddy_id', '', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TextView', '@+id/color', '', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'Button', '@+id/game_info_link_ebay', '@string/menu_link_ebay', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TextView', '@+id/thread_lastpostdate', '', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TextView', '@+id/thread_author', '', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TextView', '', '@string/add_player', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TextView', '@+id/thread_numarticles', '', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'Button', '@+id/game_info_link_bg_prices', '@string/menu_link_bg_prices', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'com.mobeta.android.dslv.DragSortListView', '', '', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TableRow', '@+id/log_player_team_color_label', '', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'ImageButton', '@+id/log_player_delete', '', '@drawable/ic_action_delete_light',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'View', '@+id/color_swatch', '', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TextView', '', '@string/team', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TextView', '@+id/thread_title', '', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TextView', '@+id/acquisition', '', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TextView', '@+id/game_info_links_label', '@string/menu_links', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'Button', '@+id/timer_end', '@string/end_play', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TextView', '@+id/thread_postdate', '', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'Button', '@+id/game_info_link_bgg', '@string/menu_link_bgg', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'Button', '@+id/game_info_link_amazon', '@string/menu_link_amazon', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TextView', '@+id/price', '', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TextView', '@+id/current_value', '', '',,,,,,,
com.boardgamegeek,V4.7.3,4.8,'TextView', '@+id/quantity', '', '',,,,,,,
com.boardgamegeek,V4.7.2,V4.7.3,'com.boardgamegeek.ui.widget.DualSliderView', '@+id/slider_filter_slider', '', '',,,,,,,
com.boardgamegeek,V4.7.2,V4.7.3,'ImageView', '@android:id/icon', '', '',,,,,,,
com.boardgamegeek,V4.6.1,V4.7,'com.boardgamegeek.ui.widget.BezelImageView', '@+id/thumbnail', '', '@drawable/thumbnail_image_empty',,,,,,,
com.boardgamegeek,V4.6.1,V4.7,'ListView', '@android:id/list', '', '',,,,,,,
com.boardgamegeek,V4.6.1,V4.7,'com.boardgamegeek.ui.widget.BezelImageView', '@+id/list_avatar', '', '@drawable/person_image_empty',,,,,,,
com.boardgamegeek,V4.6.1,V4.7,'TextView', '@+id/separator', '', '',,,,,,,
com.boardgamegeek,V4.6.1,V4.7,'com.boardgamegeek.ui.widget.BezelImageView', '@+id/list_thumbnail', '', '@drawable/thumbnail_image_empty',,,,,,,
com.boardgamegeek,V4.6.1,V4.7,'com.boardgamegeek.ui.widget.BezelImageView', '@+id/game_info_thumbnail', '', '@drawable/thumbnail_image_empty',,,,,,,
com.boardgamegeek,V4.6.1,V4.7,'TextView', '@+id/fast_scroll_letter', '', '',,,,,,,
com.boardgamegeek,V4.5,V4.6,'TextView', '@+id/log_play_players_add', '', '',,,,,,,
com.boardgamegeek,V4.5,V4.6,'ImageView', '@+id/log_player_delete', '', '@drawable/ic_action_delete_light',,,,,,,
com.boardgamegeek,V4.5,V4.6,'TextView', '@android:id/text1', '@string/times', '',,,,,,,
com.boardgamegeek,V4.5,V4.6,'ListView', '@+id/play_player_list', '', '',,,,,,,
com.boardgamegeek,V4.5,V4.6,'TextView', '@+id/message', '', '',,,,,,,
com.boardgamegeek,V4.5,V4.6,'TextView', '@+id/log_play_length_label', '@string/for_', '',,,,,,,
com.boardgamegeek,V4.5,V4.6,'TextView', '@android:id/text2', '@string/with', '',,,,,,,
com.boardgamegeek,V4.5,V4.6,'TableRow', '@+id/log_play_length_quantity_root', '', '',,,,,,,
com.boardgamegeek,V4.5,V4.6,'TextView', '@+id/log_play_quantity_label', '@string/times', '',,,,,,,
com.boardgamegeek,V4.5,V4.6,'ProgressBar', '@+id/progress', '', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'TextView', '@+id/log_player_team_color_label', '@string/team_color', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'Button', '@+id/home_btn_plays', '@string/home_btn_plays', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'ImageView', '@+id/log_player_delete', '', '@drawable/delete',,,,,,,
com.boardgamegeek,V4.3,V4.4,'Button', '@+id/home_btn_settings', '@string/home_btn_settings', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'TextView', '@+id/collection_sort', '', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'Button', '@+id/home_btn_forums', '@string/home_btn_forums', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'TextView', '@+id/filter_name', '', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'View', '@+id/play_comments_label', '', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'Button', '@+id/home_btn_hotness', '@string/home_btn_hotness', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'Button', '@+id/home_btn_buddies', '@string/home_btn_buddies', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'TextView', '@+id/log_play_length_label', '@string/length', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'TextView', '', '@string/date', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'TextView', '@+id/log_player_position_label', '@string/starting_position', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'Button', '@+id/home_btn_collection', '@string/home_btn_collection', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'TextView', '@+id/collection_count', '', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'TextView', '', '@string/username', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'TextView', '', '@string/player_name', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'TextView', '@+id/log_play_quantity_label', '@string/quantity', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'TextView', '@+id/log_play_location_label', '@string/location', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'Button', '@+id/home_btn_signin', '@string/home_btn_signin', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'TextView', '@+id/play_no_win_stats', '@string/noWinStats', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'View', '@+id/collection_info_header', '', '',,,,,,,
com.boardgamegeek,V4.3,V4.4,'TextView', '@+id/play_incomplete', '@string/incomplete', '',,,,,,,
com.boardgamegeek,V4.2,V4.3,'EditText', '@+id/log_player_name', '', '',,,,,,,
com.boardgamegeek,V4.2,V4.3,'WebView', '@+id/article_webkit', '', '',,,,,,,
com.boardgamegeek,V4.0,V4.1,'WebView', '@+id/webkit', '', '',,,,,,,
com.boardgamegeek,V3.6,V4.0,'ImageButton', '@+id/languges_button', '', '@drawable/info_mouth',,,,,,,
com.boardgamegeek,V3.6,V4.0,'TextView', '@+id/comment_info', '', '',,,,,,,
com.boardgamegeek,V3.6,V4.0,'TextView', '@+id/year', '', '',,,,,,,
com.boardgamegeek,V3.6,V4.0,'TabWidget', '@android:id/tabs', '', '',,,,,,,
com.boardgamegeek,V3.6,V4.0,'TextView', '@+id/usersCount', '', '',,,,,,,
com.boardgamegeek,V3.6,V4.0,'TextView', '@+id/collection_info', '@string/home_btn_collection', '',,,,,,,
com.boardgamegeek,V3.6,V4.0,'Button', '@+id/log_play_send', '@string/send', '',,,,,,,
